url_bollettino,data,codice_regione,denominazione_regione,codice_provincia,denominazione_provincia,sigla_provincia,lat,long,nuovi_casi,casi_totali
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_11.pdf,2022-08-30,1,Piemonte,1,Torino,TO,45.0732745,7.680687483,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_11.pdf,2022-08-30,5,Veneto,26,Treviso,TV,45.66754571,12.24507363,0,4
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_11.pdf,2022-08-30,6,Friuli Venezia Giulia,30,Udine,UD,46.06255516,13.2348383,0,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_11.pdf,2022-08-30,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,0,22
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_11.pdf,2022-08-30,1,Piemonte,2,Vercelli,VC,45.32398135,8.423234312,0,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_11.pdf,2022-08-30,5,Veneto,23,Verona,VR,45.43839046,10.99352685,0,6
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_11.pdf,2022-08-30,5,Veneto,24,Vicenza,VI,45.547497,11.54597109,0,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_12.pdf,2022-09-06,1,Piemonte,6,Alessandria,AL,44.91297351,8.615401155,1,4
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_12.pdf,2022-09-06,1,Piemonte,5,Asti,AT,44.89912921,8.204142547,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_12.pdf,2022-09-06,8,Emilia-Romagna,37,Bologna,BO,44.49436681,11.3417208,1,8
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_12.pdf,2022-09-06,3,Lombardia,17,Brescia,BS,45.53993052,10.21910323,0,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_12.pdf,2022-09-06,3,Lombardia,13,Como,CO,45.8099912,9.085159546,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_12.pdf,2022-09-06,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,0,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_12.pdf,2022-09-06,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,0,13
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_12.pdf,2022-09-06,8,Emilia-Romagna,40,Forlì-Cesena,FC,44.22268559,12.04068608,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_12.pdf,2022-09-06,6,Friuli Venezia Giulia,31,Gorizia,GO,45.94149817,13.62212502,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_12.pdf,2022-09-06,3,Lombardia,98,Lodi,LO,45.31440693,9.503720769,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_12.pdf,2022-09-06,3,Lombardia,20,Mantova,MN,45.15726772,10.79277363,0,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_12.pdf,2022-09-06,8,Emilia-Romagna,36,Modena,MO,44.64600009,10.92615487,0,16
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_12.pdf,2022-09-06,1,Piemonte,3,Novara,NO,45.44588506,8.621915884,0,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_12.pdf,2022-09-06,20,Sardegna,95,Oristano,OR,39.90381075,8.591183151,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_12.pdf,2022-09-06,5,Veneto,28,Padova,PD,45.40692987,11.87608718,NA,10
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_12.pdf,2022-09-06,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,0,12
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_12.pdf,2022-09-06,3,Lombardia,18,Pavia,PV,45.18509264,9.160157191,0,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_12.pdf,2022-09-06,8,Emilia-Romagna,33,Piacenza,PC,45.05193462,9.692632596,1,12
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_12.pdf,2022-09-06,6,Friuli Venezia Giulia,93,Pordenone,PN,45.95443546,12.66002909,0,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_12.pdf,2022-09-06,8,Emilia-Romagna,39,Ravenna,RA,44.41722493,12.19913936,1,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_12.pdf,2022-09-06,8,Emilia-Romagna,35,Reggio nell'Emilia,RE,44.69735289,10.63007973,0,13
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_12.pdf,2022-09-06,5,Veneto,29,Rovigo,RO,45.07107289,11.79007,2,29
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_12.pdf,2022-09-06,1,Piemonte,1,Torino,TO,45.0732745,7.680687483,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_12.pdf,2022-09-06,5,Veneto,26,Treviso,TV,45.66754571,12.24507363,0,4
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_12.pdf,2022-09-06,6,Friuli Venezia Giulia,30,Udine,UD,46.06255516,13.2348383,0,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_12.pdf,2022-09-06,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,3,25
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_12.pdf,2022-09-06,1,Piemonte,2,Vercelli,VC,45.32398135,8.423234312,8,13
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_12.pdf,2022-09-06,5,Veneto,23,Verona,VR,45.43839046,10.99352685,1,7
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_12.pdf,2022-09-06,5,Veneto,24,Vicenza,VI,45.547497,11.54597109,0,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf,2022-09-13,1,Piemonte,6,Alessandria,AL,44.91297351,8.615401155,0,4
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf,2022-09-13,1,Piemonte,5,Asti,AT,44.89912921,8.204142547,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf,2022-09-13,8,Emilia-Romagna,37,Bologna,BO,44.49436681,11.3417208,0,8
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf,2022-09-13,3,Lombardia,17,Brescia,BS,45.53993052,10.21910323,0,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf,2022-09-13,3,Lombardia,13,Como,CO,45.8099912,9.085159546,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf,2022-09-13,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,1,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf,2022-09-13,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,0,13
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf,2022-09-13,8,Emilia-Romagna,40,Forlì-Cesena,FC,44.22268559,12.04068608,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf,2022-09-13,6,Friuli Venezia Giulia,31,Gorizia,GO,45.94149817,13.62212502,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf,2022-09-13,3,Lombardia,98,Lodi,LO,45.31440693,9.503720769,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf,2022-09-13,3,Lombardia,20,Mantova,MN,45.15726772,10.79277363,0,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf,2022-09-13,8,Emilia-Romagna,36,Modena,MO,44.64600009,10.92615487,0,16
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf,2022-09-13,1,Piemonte,3,Novara,NO,45.44588506,8.621915884,0,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf,2022-09-13,20,Sardegna,95,Oristano,OR,39.90381075,8.591183151,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf,2022-09-13,5,Veneto,28,Padova,PD,45.40692987,11.87608718,0,10
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf,2022-09-13,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,1,13
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf,2022-09-13,3,Lombardia,18,Pavia,PV,45.18509264,9.160157191,0,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf,2022-09-13,8,Emilia-Romagna,33,Piacenza,PC,45.05193462,9.692632596,0,12
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf,2022-09-13,6,Friuli Venezia Giulia,93,Pordenone,PN,45.95443546,12.66002909,0,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf,2022-09-13,8,Emilia-Romagna,39,Ravenna,RA,44.41722493,12.19913936,1,4
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf,2022-09-13,8,Emilia-Romagna,35,Reggio nell'Emilia,RE,44.69735289,10.63007973,0,13
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf,2022-09-13,5,Veneto,29,Rovigo,RO,45.07107289,11.79007,0,29
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf,2022-09-13,1,Piemonte,1,Torino,TO,45.0732745,7.680687483,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf,2022-09-13,5,Veneto,26,Treviso,TV,45.66754571,12.24507363,0,4
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf,2022-09-13,6,Friuli Venezia Giulia,30,Udine,UD,46.06255516,13.2348383,0,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf,2022-09-13,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,0,25
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf,2022-09-13,1,Piemonte,2,Vercelli,VC,45.32398135,8.423234312,2,15
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf,2022-09-13,5,Veneto,23,Verona,VR,45.43839046,10.99352685,0,7
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf,2022-09-13,5,Veneto,24,Vicenza,VI,45.547497,11.54597109,0,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf,2022-09-20,1,Piemonte,6,Alessandria,AL,44.91297351,8.615401155,0,4
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf,2022-09-20,1,Piemonte,5,Asti,AT,44.89912921,8.204142547,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf,2022-09-20,8,Emilia-Romagna,37,Bologna,BO,44.49436681,11.3417208,1,9
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf,2022-09-20,3,Lombardia,17,Brescia,BS,45.53993052,10.21910323,0,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf,2022-09-20,3,Lombardia,13,Como,CO,45.8099912,9.085159546,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf,2022-09-20,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,1,4
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf,2022-09-20,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,1,14
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf,2022-09-20,8,Emilia-Romagna,40,Forlì-Cesena,FC,44.22268559,12.04068608,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf,2022-09-20,6,Friuli Venezia Giulia,31,Gorizia,GO,45.94149817,13.62212502,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf,2022-09-20,3,Lombardia,98,Lodi,LO,45.31440693,9.503720769,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf,2022-09-20,3,Lombardia,20,Mantova,MN,45.15726772,10.79277363,0,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf,2022-09-20,8,Emilia-Romagna,36,Modena,MO,44.64600009,10.92615487,0,16
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf,2022-09-20,1,Piemonte,3,Novara,NO,45.44588506,8.621915884,1,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf,2022-09-20,20,Sardegna,95,Oristano,OR,39.90381075,8.591183151,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf,2022-09-20,5,Veneto,28,Padova,PD,45.40692987,11.87608718,1,11
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf,2022-09-20,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,0,13
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf,2022-09-20,3,Lombardia,18,Pavia,PV,45.18509264,9.160157191,0,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf,2022-09-20,8,Emilia-Romagna,33,Piacenza,PC,45.05193462,9.692632596,0,12
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf,2022-09-20,6,Friuli Venezia Giulia,93,Pordenone,PN,45.95443546,12.66002909,0,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf,2022-09-20,8,Emilia-Romagna,39,Ravenna,RA,44.41722493,12.19913936,1,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf,2022-09-20,8,Emilia-Romagna,35,Reggio nell'Emilia,RE,44.69735289,10.63007973,0,13
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf,2022-09-20,5,Veneto,29,Rovigo,RO,45.07107289,11.79007,1,30
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf,2022-09-20,1,Piemonte,1,Torino,TO,45.0732745,7.680687483,3,4
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf,2022-09-20,5,Veneto,26,Treviso,TV,45.66754571,12.24507363,3,7
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf,2022-09-20,6,Friuli Venezia Giulia,30,Udine,UD,46.06255516,13.2348383,0,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf,2022-09-20,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,2,27
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf,2022-09-20,1,Piemonte,2,Vercelli,VC,45.32398135,8.423234312,0,15
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf,2022-09-20,5,Veneto,23,Verona,VR,45.43839046,10.99352685,0,7
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf,2022-09-20,5,Veneto,24,Vicenza,VI,45.547497,11.54597109,0,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf,2022-09-27,1,Piemonte,6,Alessandria,AL,44.91297351,8.615401155,3,7
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf,2022-09-27,1,Piemonte,5,Asti,AT,44.89912921,8.204142547,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf,2022-09-27,8,Emilia-Romagna,37,Bologna,BO,44.49436681,11.3417208,1,10
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf,2022-09-27,3,Lombardia,17,Brescia,BS,45.53993052,10.21910323,0,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf,2022-09-27,3,Lombardia,13,Como,CO,45.8099912,9.085159546,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf,2022-09-27,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,0,4
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf,2022-09-27,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,0,14
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf,2022-09-27,8,Emilia-Romagna,40,Forlì-Cesena,FC,44.22268559,12.04068608,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf,2022-09-27,6,Friuli Venezia Giulia,31,Gorizia,GO,45.94149817,13.62212502,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf,2022-09-27,3,Lombardia,98,Lodi,LO,45.31440693,9.503720769,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf,2022-09-27,3,Lombardia,20,Mantova,MN,45.15726772,10.79277363,0,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf,2022-09-27,8,Emilia-Romagna,36,Modena,MO,44.64600009,10.92615487,1,17
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf,2022-09-27,1,Piemonte,3,Novara,NO,45.44588506,8.621915884,1,4
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf,2022-09-27,20,Sardegna,95,Oristano,OR,39.90381075,8.591183151,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf,2022-09-27,5,Veneto,28,Padova,PD,45.40692987,11.87608718,0,11
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf,2022-09-27,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,0,13
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf,2022-09-27,3,Lombardia,18,Pavia,PV,45.18509264,9.160157191,0,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf,2022-09-27,8,Emilia-Romagna,33,Piacenza,PC,45.05193462,9.692632596,0,12
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf,2022-09-27,6,Friuli Venezia Giulia,93,Pordenone,PN,45.95443546,12.66002909,0,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf,2022-09-27,8,Emilia-Romagna,39,Ravenna,RA,44.41722493,12.19913936,0,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf,2022-09-27,8,Emilia-Romagna,35,Reggio nell'Emilia,RE,44.69735289,10.63007973,0,13
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf,2022-09-27,5,Veneto,29,Rovigo,RO,45.07107289,11.79007,0,30
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf,2022-09-27,1,Piemonte,1,Torino,TO,45.0732745,7.680687483,0,4
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf,2022-09-27,5,Veneto,26,Treviso,TV,45.66754571,12.24507363,0,7
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf,2022-09-27,6,Friuli Venezia Giulia,30,Udine,UD,46.06255516,13.2348383,0,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf,2022-09-27,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,0,27
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf,2022-09-27,1,Piemonte,2,Vercelli,VC,45.32398135,8.423234312,1,16
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf,2022-09-27,5,Veneto,23,Verona,VR,45.43839046,10.99352685,0,7
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf,2022-09-27,5,Veneto,24,Vicenza,VI,45.547497,11.54597109,0,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,1,Piemonte,6,Alessandria,AL,44.91297351,8.615401155,0,7
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,1,Piemonte,5,Asti,AT,44.89912921,8.204142547,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,8,Emilia-Romagna,37,Bologna,BO,44.49436681,11.3417208,0,10
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,3,Lombardia,17,Brescia,BS,45.53993052,10.21910323,0,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,3,Lombardia,13,Como,CO,45.8099912,9.085159546,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,0,4
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,1,15
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,8,Emilia-Romagna,40,Forlì-Cesena,FC,44.22268559,12.04068608,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,6,Friuli Venezia Giulia,31,Gorizia,GO,45.94149817,13.62212502,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,3,Lombardia,98,Lodi,LO,45.31440693,9.503720769,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,3,Lombardia,20,Mantova,MN,45.15726772,10.79277363,0,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,3,Lombardia,15,Milano,MI,45.46679409,9.190347404,1,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,8,Emilia-Romagna,36,Modena,MO,44.64600009,10.92615487,0,17
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,1,Piemonte,3,Novara,NO,45.44588506,8.621915884,NA,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,20,Sardegna,91,Nuoro,NU,40.32318834,9.330296393,1,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,20,Sardegna,95,Oristano,OR,39.90381075,8.591183151,1,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,5,Veneto,28,Padova,PD,45.40692987,11.87608718,1,12
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,0,13
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,3,Lombardia,18,Pavia,PV,45.18509264,9.160157191,0,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,8,Emilia-Romagna,33,Piacenza,PC,45.05193462,9.692632596,0,12
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,6,Friuli Venezia Giulia,93,Pordenone,PN,45.95443546,12.66002909,0,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,8,Emilia-Romagna,39,Ravenna,RA,44.41722493,12.19913936,0,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,8,Emilia-Romagna,35,Reggio nell'Emilia,RE,44.69735289,10.63007973,0,13
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,5,Veneto,29,Rovigo,RO,45.07107289,11.79007,0,30
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,1,Piemonte,1,Torino,TO,45.0732745,7.680687483,0,4
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,5,Veneto,26,Treviso,TV,45.66754571,12.24507363,0,7
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,6,Friuli Venezia Giulia,30,Udine,UD,46.06255516,13.2348383,0,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,0,27
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,1,Piemonte,2,Vercelli,VC,45.32398135,8.423234312,0,16
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,5,Veneto,23,Verona,VR,45.43839046,10.99352685,1,8
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf,2022-10-04,5,Veneto,24,Vicenza,VI,45.547497,11.54597109,0,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_17.pdf,2022-10-11,1,Piemonte,6,Alessandria,AL,44.91297351,8.615401155,0,7
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_17.pdf,2022-10-11,1,Piemonte,5,Asti,AT,44.89912921,8.204142547,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_17.pdf,2022-10-11,8,Emilia-Romagna,37,Bologna,BO,44.49436681,11.3417208,0,10
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_17.pdf,2022-10-11,3,Lombardia,17,Brescia,BS,45.53993052,10.21910323,0,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_17.pdf,2022-10-11,3,Lombardia,13,Como,CO,45.8099912,9.085159546,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_17.pdf,2022-10-11,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,0,4
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_17.pdf,2022-10-11,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,0,15
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_17.pdf,2022-10-11,8,Emilia-Romagna,40,Forlì-Cesena,FC,44.22268559,12.04068608,0,1
